prog_id,cache_references,cache_misses,miss_rate,wall_time_s,status
14539,77345,5733,0.074122,0.208,ok
14540,27600,3102,0.112391,0.1625,ok
14541,274953,108450,0.394431,0.1592,ok
14542,11457,3537,0.30872,0.1669,ok
14543,10877,3586,0.329686,0.163,ok
14544,27587,4000,0.144996,0.1794,ok
14545,10472,3211,0.306627,0.2236,ok
14546,10963,3169,0.289063,0.1926,ok
14547,10302,3660,0.355271,0.1541,ok
14548,10991,1856,0.168865,0.0986,ok
14549,79911,7620,0.095356,0.1755,ok
14550,29518,4151,0.140626,0.1379,ok
14551,27906,4002,0.14341,0.1619,ok
14552,280627,144314,0.514256,0.2026,ok
14553,10186,2363,0.231985,0.1312,ok
14554,10149,3607,0.355404,0.1948,ok
14555,78273,3944,0.050388,0.1826,ok
14556,10618,4194,0.39499,0.0991,ok
14557,9763,3998,0.409505,0.1543,ok
14558,10092,3753,0.371879,0.1751,ok
14559,10517,3265,0.31045,0.1733,ok
14560,278157,117614,0.422833,0.0456,ok
14561,10179,4103,0.403085,0.1689,ok
14562,276147,125937,0.456051,0.2996,ok
14563,277952,144135,0.518561,0.1885,ok
14564,78458,5383,0.06861,0.1517,ok
14565,10314,3670,0.355827,0.1445,ok
14566,278557,125404,0.450192,0.1462,ok
14567,10997,3812,0.34664,0.1244,ok
14568,10160,4334,0.426575,0.2397,ok
14569,28111,3195,0.113657,0.1234,ok
14570,77343,6961,0.090002,0.1535,ok
14571,280412,120478,0.429646,0.0789,ok
14572,9926,3962,0.399154,0.5116,ok
14573,274959,124639,0.4533,0.2268,ok
14574,10685,3992,0.373608,0.1592,ok
14575,276198,125753,0.4553,0.3038,ok
14576,78220,4975,0.063603,0.2902,ok
14577,10131,4012,0.396012,0.1924,ok
14578,76912,4791,0.062292,0.3723,ok
14579,10177,3810,0.374374,0.3924,ok
14580,11208,4314,0.384904,0.4861,ok
14581,10199,3790,0.371605,0.2058,ok
14582,10141,3901,0.384676,0.0259,ok
14583,275058,118747,0.431716,0.2853,ok
14584,274886,119373,0.434264,0.2511,ok
14585,275339,117465,0.42662,0.2069,ok
14586,26651,3918,0.147011,0.3372,ok
14587,26929,4147,0.153998,0.3417,ok
14588,10518,5228,0.497053,0.5092,ok
14589,77905,5531,0.070997,0.2962,ok
14590,10352,4001,0.386495,0.3355,ok
14591,26715,3771,0.141157,0.1602,ok
14592,278242,126242,0.453713,0.2759,ok
14593,77909,5360,0.068798,0.3681,ok
14594,77322,5794,0.074933,0.3778,ok
14595,28290,4507,0.159314,0.184,ok
14596,26493,4040,0.152493,0.3404,ok
14597,10182,3806,0.373797,0.254,ok
14598,277191,133544,0.481776,0.2809,ok
14599,77148,5512,0.071447,0.3177,ok
14600,81509,2732,0.033518,0.3107,ok
14601,11565,4310,0.372676,0.2227,ok
14602,9670,3907,0.404033,0.177,ok
14603,10336,3627,0.350909,0.3528,ok
14604,77146,5290,0.068571,0.196,ok
14605,9682,3878,0.400537,0.265,ok
14606,78569,5316,0.06766,0.3269,ok
14607,27129,4142,0.152678,0.108,ok
14608,10167,3735,0.367365,0.364,ok
14609,280881,107294,0.381991,0.127,ok
14610,275099,111009,0.403524,0.1135,ok
14611,275165,112005,0.407047,0.208,ok
14612,12251,3400,0.277528,0.1009,ok
14613,275184,109298,0.397182,0.3776,ok
14614,77235,5414,0.070098,0.2895,ok
14615,12763,3342,0.261851,0.2323,ok
14616,78690,3768,0.047884,0.2818,ok
14617,9926,3864,0.389281,0.2439,ok
14618,11718,3970,0.338795,0.3735,ok
14619,11054,3699,0.33463,0.1351,ok
14620,78879,4492,0.056948,0.1693,ok
14621,27122,4495,0.165733,0.2184,ok
14622,26836,4024,0.149948,0.3863,ok
14623,28207,4420,0.156699,0.4131,ok
14624,77362,5054,0.065329,0.3053,ok
14625,10526,3168,0.300969,0.2242,ok
14626,28106,3957,0.140788,0.2212,ok
14627,10776,4463,0.414161,0.3066,ok
14628,274895,124714,0.453679,0.2212,ok
14629,10188,3743,0.367393,0.3168,ok
14630,10015,3947,0.394109,0.2929,ok
14631,10024,3930,0.392059,0.1559,ok
14632,26834,3884,0.144742,0.1459,ok
14633,28706,4908,0.170975,0.4539,ok
14634,77183,5604,0.072607,0.3449,ok
14635,28505,5631,0.197544,0.3773,ok
14636,10419,4518,0.433631,0.4021,ok
14637,275513,116664,0.423443,0.4783,ok
14638,28112,5679,0.202013,0.3745,ok
14639,10316,3633,0.352171,0.368,ok
14640,10879,3662,0.336612,0.373,ok
14641,26972,4313,0.159907,0.1627,ok
14642,27085,4438,0.163855,0.2178,ok
14643,10000,4005,0.4005,0.2144,ok
14644,10440,4007,0.383812,0.4125,ok
14645,10389,3974,0.38252,0.3434,ok
14646,77770,5525,0.071043,0.5472,ok
14647,9700,3705,0.381959,0.3606,ok
14648,9694,3824,0.394471,0.2307,ok
14649,9991,3753,0.375638,0.2143,ok
14650,10067,3725,0.370021,0.4927,ok
14651,26945,3709,0.137651,0.2334,ok
14652,276020,131061,0.474824,0.5274,ok
14653,275247,127742,0.4641,0.6012,ok
14654,10443,3648,0.349325,0.3955,ok
14655,276684,68518,0.24764,0.66,ok
14656,26510,3796,0.143191,0.5846,ok
14657,275513,121983,0.442749,0.6569,ok
14658,10070,3936,0.390864,0.5356,ok
14659,77265,5729,0.074147,0.5935,ok
14660,77327,5249,0.067881,0.3588,ok
14661,11060,4286,0.387523,0.2607,ok
14662,10799,4297,0.397907,0.7325,ok
14663,274782,125965,0.458418,0.6392,ok
14664,10021,3768,0.37601,0.7063,ok
14665,9589,3821,0.398477,0.471,ok
14666,10066,4435,0.440592,0.3175,ok
14667,77356,5706,0.073763,0.5756,ok
14668,275169,134353,0.488256,0.3234,ok
14669,11603,4565,0.393433,0.7253,ok
14670,76962,5079,0.065994,0.4549,ok
14671,10542,3731,0.353918,0.3484,ok
14672,77136,5097,0.066078,0.4221,ok
14673,77264,5650,0.073126,0.3718,ok
14674,9829,3862,0.392919,0.3349,ok
14675,10046,4096,0.407724,0.5074,ok
14676,77669,4674,0.060178,0.5288,ok
14677,275661,152252,0.552316,0.6681,ok
14678,9749,3936,0.403734,0.4098,ok
14679,10267,4571,0.445213,0.3493,ok
14680,79369,4390,0.055311,0.456,ok
14681,29353,3339,0.113753,0.1625,ok
14682,26815,3878,0.144621,0.404,ok
14683,26710,3773,0.141258,0.3295,ok
14684,76935,4998,0.064964,0.3191,ok
14685,26671,3804,0.142627,0.3006,ok
14686,26741,4562,0.170599,0.5693,ok
14687,275656,132422,0.480389,0.6543,ok
14688,10756,3782,0.351618,0.3581,ok
14689,77190,5229,0.067742,0.5179,ok
14690,26701,4061,0.152092,0.3635,ok
14691,27071,3914,0.144583,0.4005,ok
14692,9929,3710,0.373653,0.4643,ok
14693,10670,4547,0.426148,0.4282,ok
14694,27441,5156,0.187894,0.459,ok
14695,76897,5533,0.071953,0.4381,ok
14696,276496,102795,0.371778,0.6534,ok
14697,26454,3960,0.149694,0.4876,ok
14698,9870,4446,0.450456,0.3995,ok
14699,77626,5260,0.067761,0.4067,ok
14700,77023,5637,0.073186,0.4981,ok
14701,9848,4025,0.408712,0.2611,ok
14702,29458,3205,0.108799,0.4247,ok
14703,276374,121467,0.439502,0.3795,ok
14704,11160,4352,0.389964,0.4137,ok
14705,26739,3932,0.147051,0.3928,ok
14706,274659,132771,0.483403,0.4044,ok
14707,275273,121656,0.441947,0.3681,ok
14708,26545,3988,0.150235,0.4133,ok
14709,9963,3930,0.39446,0.3077,ok
14710,76936,5619,0.073035,0.4223,ok
14711,9857,4131,0.419093,0.6398,ok
14712,78816,5414,0.068692,0.4118,ok
14713,83222,4650,0.055875,0.4254,ok
14714,81924,5769,0.070419,0.4315,ok
14715,27914,4618,0.165437,0.3484,ok
14716,77439,5426,0.070068,0.3088,ok
14717,11661,3236,0.277506,0.2953,ok
14718,11553,3536,0.306068,0.4006,ok
14719,30248,3900,0.128934,0.2569,ok
14720,77088,5430,0.070439,0.3778,ok
14721,10482,3829,0.365293,0.3459,ok
14722,26519,3709,0.139862,0.4024,ok
14723,274733,121028,0.44053,0.3842,ok
14724,10219,3648,0.356982,0.7229,ok
14725,10003,3878,0.387684,0.662,ok
14726,11037,4234,0.383619,0.243,ok
14727,277216,126702,0.457052,0.3469,ok
14728,26737,4105,0.153533,0.2829,ok
14729,9912,3826,0.385997,0.3153,ok
14730,77251,5351,0.069268,0.382,ok
14731,10916,3912,0.358373,0.4844,ok
14732,10079,3752,0.372259,0.5421,ok
14733,27140,3914,0.144215,0.4927,ok
14734,276207,125492,0.45434,0.5311,ok
14735,11511,4020,0.349231,0.4237,ok
14736,10194,4276,0.419462,0.39,ok
14737,26635,4438,0.166623,0.3011,ok
14738,10319,3953,0.38308,0.5522,ok
14739,26860,3917,0.14583,0.5124,ok
14740,275105,108375,0.39394,0.1118,ok
14741,26846,3794,0.141325,0.5217,ok
14742,9727,3883,0.399198,0.4201,ok
14743,10036,3694,0.368075,0.4445,ok
14744,11823,4546,0.384505,0.439,ok
14745,275471,102071,0.370533,0.46,ok
14746,27735,3371,0.121543,0.3271,ok
14747,77285,5867,0.075914,0.0734,ok
14748,275622,100304,0.363919,0.5208,ok
14749,78127,8169,0.104561,0.5254,ok
14750,10486,4253,0.405588,0.4294,ok
14751,10463,3731,0.35659,0.58,ok
14752,78227,5131,0.065591,0.5485,ok
14753,26745,3983,0.148925,0.4589,ok
14754,27955,5394,0.192953,0.3789,ok
14755,76893,5150,0.066976,0.4026,ok
14756,78453,5008,0.063834,0.148,ok
14757,77892,7751,0.09951,0.3987,ok
14758,77308,5498,0.071118,0.4644,ok
14759,275956,124754,0.452079,0.4929,ok
14760,276303,120661,0.436698,0.5097,ok
14761,275113,117491,0.427065,0.4359,ok
14762,10683,3708,0.347094,0.2416,ok
14763,275801,126739,0.459531,0.552,ok
14764,81066,5238,0.064614,0.4326,ok
14765,77784,5473,0.070362,0.292,ok
14766,28213,4469,0.158402,0.2359,ok
14767,77135,5769,0.074791,0.3494,ok
14768,26562,3920,0.147579,0.3482,ok
14769,10366,3805,0.367065,0.3364,ok
14770,9796,4360,0.44508,0.45,ok
14771,9999,3891,0.389139,0.6149,ok
14772,77174,5298,0.06865,0.3274,ok
14773,77032,5555,0.072113,0.4753,ok
14774,10369,3573,0.344585,0.3501,ok
14775,10876,4080,0.375138,0.4623,ok
14776,10328,4430,0.428931,0.2878,ok
14777,9569,3925,0.410179,0.4394,ok
14778,26515,3860,0.145578,0.4151,ok
14779,9919,4251,0.428571,0.6131,ok
14780,13116,3995,0.30459,0.5942,ok
14781,77134,5376,0.069697,0.5098,ok
14782,27062,4291,0.158562,0.4383,ok
14783,77281,6319,0.081767,0.4571,ok
14784,26609,3918,0.147243,0.4753,ok
14785,76891,5001,0.06504,0.6256,ok
14786,77137,5562,0.072105,0.4007,ok
14787,9609,3702,0.385264,0.5569,ok
14788,27028,3811,0.141002,0.3675,ok
14789,9848,3699,0.375609,0.5067,ok
14790,275314,120187,0.436545,0.4002,ok
14791,80746,5299,0.065626,0.3271,ok
14792,76966,5123,0.066562,0.3167,ok
14793,10677,3696,0.346165,0.2851,ok
14794,10069,3775,0.374913,0.2948,ok
14795,10221,4673,0.457196,0.3994,ok
14796,275094,93540,0.340029,0.0765,ok
14797,274698,128816,0.468937,0.6309,ok
14798,10246,3717,0.362776,0.3157,ok
14799,76873,5354,0.069647,0.3002,ok
14800,11115,3690,0.331984,0.329,ok
14801,27666,4147,0.149895,0.5686,ok
14802,10594,4194,0.395884,0.3148,ok
14803,275131,104629,0.380288,0.4291,ok
14804,77115,5211,0.067574,0.0663,ok
14805,77175,5532,0.071681,0.3601,ok
14806,9699,3932,0.405403,0.3751,ok
14807,77821,6085,0.078192,0.4698,ok
14808,26660,4052,0.151988,0.4588,ok
14809,275177,113099,0.411005,0.5102,ok
14810,26853,4356,0.162217,0.0598,ok
14811,275102,118136,0.429426,0.4769,ok
14812,10648,4599,0.431912,0.2562,ok
14813,275899,110334,0.399907,0.4341,ok
14814,77795,5845,0.075133,0.2934,ok
14815,11126,3012,0.270717,0.3198,ok
14816,275102,124079,0.451029,0.4673,ok
14817,10219,4486,0.438986,0.055,ok
14818,10758,4218,0.39208,0.4174,ok
14819,26826,3885,0.144822,0.3837,ok
14820,10217,4463,0.436821,0.2685,ok
14821,77420,4961,0.064079,0.1957,ok
14822,10319,3862,0.374261,0.1926,ok
14823,9673,3815,0.394397,0.3,ok
14824,10243,3815,0.372449,0.3967,ok
14825,276326,119847,0.433716,0.4897,ok
14826,278216,125376,0.450643,0.454,ok
14827,10799,4156,0.38485,0.2956,ok
14828,10001,3791,0.379062,0.3751,ok
14829,78815,4251,0.053936,0.2856,ok
14830,26613,3902,0.14662,0.3452,ok
14831,276078,99114,0.359007,0.3098,ok
14832,9774,3916,0.400655,0.2382,ok
14833,26742,4047,0.151335,0.2909,ok
14834,26543,3732,0.140602,0.4568,ok
14835,77383,4019,0.051936,0.2089,ok
14836,11070,3517,0.317706,0.1591,ok
14837,77398,6577,0.084976,0.2028,ok
14838,9689,4068,0.419858,0.127,ok
14839,77462,5356,0.069144,0.3103,ok
14840,279226,106042,0.379771,0.4772,ok
14841,275004,103276,0.375544,0.5564,ok
14842,77194,5429,0.070329,0.2971,ok
14843,26734,4608,0.172365,0.2008,ok
14844,9666,3804,0.393544,0.248,ok
14845,77971,5393,0.069167,0.3951,ok
14846,10495,3763,0.358552,0.2882,ok
14847,11475,4371,0.380915,0.2664,ok
14848,77679,8457,0.108871,0.203,ok
14849,10174,4080,0.401022,0.2636,ok
14850,26602,3890,0.14623,0.2631,ok
14851,11203,4328,0.386325,0.3838,ok
14852,10021,3729,0.372119,0.2804,ok
14853,275148,120276,0.437132,0.3857,ok
14854,9703,4347,0.448006,0.3152,ok
14855,9959,4173,0.419018,0.3464,ok
14856,26720,4059,0.151909,0.3316,ok
14857,26724,3747,0.140211,0.5361,ok
14858,26560,4027,0.151619,0.4759,ok
14859,10842,4447,0.410164,0.2143,ok
14860,10060,3967,0.394334,0.2444,ok
14861,77248,5034,0.065167,0.3628,ok
14862,26613,3933,0.147785,0.4578,ok
14863,14191,3630,0.255796,0.4989,ok
14864,10206,3818,0.374094,0.3735,ok
14865,77301,5544,0.07172,0.3791,ok
14866,10156,3850,0.379086,0.0986,ok
14867,77017,5238,0.068011,0.3011,ok
14868,10317,4009,0.388582,0.6439,ok
14869,276446,112967,0.40864,0.2805,ok
14870,9836,3874,0.393859,0.2533,ok
14871,274854,114777,0.417593,0.4301,ok
14872,9691,3935,0.406047,0.3024,ok
14873,77307,4798,0.062064,0.2514,ok
14874,275054,123252,0.448101,0.4419,ok
14875,10122,3814,0.376803,0.309,ok
14876,10020,3885,0.387725,0.1168,ok
14877,10058,2668,0.265261,0.3268,ok
14878,274934,128854,0.468672,0.1376,ok
14879,10802,3952,0.365858,0.2168,ok
14880,10385,4255,0.409726,0.3071,ok
14881,9774,3850,0.393902,0.2153,ok
14882,77175,5517,0.071487,0.3131,ok
14883,10969,3930,0.358282,0.2205,ok
14884,278252,117393,0.421895,0.3636,ok
14885,274654,108689,0.395731,0.535,ok
14886,27743,4351,0.156832,0.3533,ok
14887,9957,3758,0.377423,0.2705,ok
14888,80774,4270,0.052864,0.4013,ok
14889,10044,3932,0.391477,0.3587,ok
14890,10216,3641,0.356402,0.2211,ok
14891,9625,3825,0.397403,0.1516,ok
14892,10527,3754,0.356607,0.3192,ok
14893,11327,4400,0.388452,0.3703,ok
14894,10119,3879,0.383338,0.2615,ok
14895,77324,5466,0.07069,0.2007,ok
14896,275752,129113,0.468221,0.2059,ok
14897,27050,4081,0.150869,0.1699,ok
14898,76984,5585,0.072548,0.3966,ok
14899,9775,3895,0.398465,0.3409,ok
14900,10857,3798,0.34982,0.4041,ok
14901,10522,3966,0.376925,0.2232,ok
14902,9996,3886,0.388756,0.3124,ok
14903,77113,4766,0.061805,0.3651,ok
14904,77290,6321,0.081783,0.2431,ok
14905,77543,6212,0.08011,0.2969,ok
14906,10654,4348,0.40811,0.2859,ok
14907,10097,3854,0.381698,0.1987,ok
14908,78152,5073,0.064912,0.3338,ok
14909,27248,4463,0.163792,0.3151,ok
14910,26617,3730,0.140136,0.24,ok
14911,81760,4089,0.050012,0.2915,ok
14912,27206,4598,0.169007,0.1598,ok
14913,28609,3877,0.135517,0.3667,ok
14914,275643,133334,0.48372,0.1133,ok
14915,275342,96420,0.350183,0.3426,ok
14916,26608,3635,0.136613,0.3265,ok
14917,11671,4130,0.353869,0.3132,ok
14918,30149,3286,0.108992,0.4175,ok
14919,275398,139773,0.507531,0.5139,ok
14920,10589,3720,0.351308,0.3219,ok
14921,26511,3897,0.146996,0.4317,ok
14922,10096,3907,0.386985,0.3547,ok
14923,10389,4092,0.393878,0.4544,ok
14924,78346,6051,0.077234,0.369,ok
14925,275520,120877,0.438723,0.5325,ok
14926,12757,3274,0.256643,0.2448,ok
14927,275226,114308,0.415324,0.3717,ok
14928,76975,4916,0.063865,0.3568,ok
14929,278582,123392,0.442929,0.42,ok
14930,77069,5317,0.06899,0.5281,ok
14931,77235,5455,0.070629,0.5038,ok
14932,275302,116281,0.422376,0.2975,ok
14933,77407,5558,0.071802,0.2819,ok
14934,9696,3800,0.391914,0.4522,ok
14935,9915,3905,0.393848,0.3834,ok
14936,27342,4349,0.159059,0.6024,ok
14937,10102,4827,0.477826,0.3926,ok
14938,77076,5260,0.068244,0.5208,ok
14939,10240,3873,0.378223,0.439,ok
14940,276017,128340,0.464971,0.4419,ok
14941,9886,3775,0.381853,0.2609,ok
14942,29251,3976,0.135927,0.3516,ok
14943,10391,4066,0.3913,0.4054,ok
14944,26838,3458,0.128847,0.398,ok
14945,276065,117648,0.426161,0.4761,ok
14946,11661,4373,0.375011,0.3643,ok
14947,28358,3301,0.116405,0.4369,ok
14948,12395,3599,0.290359,0.4609,ok
14949,11711,3581,0.305781,0.446,ok
14950,76906,5416,0.070424,0.4566,ok
14951,27069,3452,0.127526,0.4296,ok
14952,275281,126678,0.460177,0.5438,ok
14953,77671,6067,0.078112,0.4994,ok
14954,275879,125254,0.454018,0.4416,ok
14955,277917,113739,0.409255,0.4934,ok
14956,77118,5433,0.07045,0.2539,ok
14957,26535,3871,0.145883,0.2879,ok
14958,77569,5326,0.068661,0.3779,ok
14959,275814,109344,0.396441,0.311,ok
14960,26756,4051,0.151405,0.3271,ok
14961,11069,4044,0.365345,0.1998,ok
14962,27102,4000,0.147591,0.5963,ok
14963,10237,4116,0.402071,0.325,ok
14964,10230,3975,0.388563,0.1013,ok
14965,26545,3811,0.143568,0.3159,ok
14966,10588,4121,0.389214,0.3019,ok
14967,10003,3834,0.383285,0.3452,ok
14968,10478,3580,0.341668,0.4418,ok
14969,9779,3844,0.393087,0.4303,ok
14970,275293,107154,0.389236,0.5109,ok
14971,277879,138001,0.496623,0.4214,ok
14972,26948,3970,0.147321,0.1825,ok
14973,77395,5333,0.068906,0.2231,ok
14974,10205,4033,0.395198,0.4287,ok
14975,10385,4681,0.450746,0.4116,ok
14976,27396,4011,0.146408,0.3048,ok
14977,274514,128262,0.467233,0.4372,ok
14978,9847,3815,0.387428,0.1709,ok
14979,9948,3759,0.377865,0.355,ok
14980,10431,3875,0.371489,0.0857,ok
14981,10197,3826,0.375208,0.3962,ok
14982,275160,119934,0.43587,0.4263,ok
14983,26721,3847,0.143969,0.234,ok
14984,275193,116827,0.424528,0.3693,ok
14985,27222,3856,0.14165,0.3881,ok
14986,275289,109323,0.397121,0.4367,ok
14987,26745,3955,0.147878,0.0535,ok
14988,77049,5415,0.07028,0.3104,ok
14989,10450,5000,0.478469,0.1662,ok
14990,30284,3062,0.101109,0.3471,ok
14991,11067,4406,0.398121,0.1346,ok
14992,10396,3834,0.368796,0.3917,ok
14993,9693,3784,0.390385,0.4213,ok
14994,11578,4261,0.368026,0.2469,ok
14995,77523,9092,0.117281,0.2685,ok
14996,9885,3929,0.397471,0.1993,ok
14997,275154,131506,0.477936,0.5298,ok
14998,276383,134248,0.485732,0.2079,ok
14999,275944,135118,0.489657,0.4752,ok
15000,10192,3817,0.374509,0.4717,ok
15001,12076,4079,0.337777,0.2097,ok
15002,42065,5323,0.126542,0.4892,ok
15003,45698,7136,0.156156,0.403,ok
15004,36454,4857,0.133236,0.4077,ok
15005,10122,3567,0.352401,0.2991,ok
15006,15115,4379,0.289712,0.4168,ok
15007,45395,5223,0.115057,0.3365,ok
15008,43522,6573,0.151027,0.2716,ok
15009,46130,4640,0.100585,0.3778,ok
15010,10257,4132,0.402847,0.2638,ok
15011,9937,3977,0.400221,0.4052,ok
15012,12558,3610,0.287466,0.1727,ok
15013,10132,3916,0.386498,0.4467,ok
15014,17830,4164,0.233539,0.5263,ok
15015,10139,4077,0.402111,0.4422,ok
15016,9584,3802,0.396703,0.4363,ok
15017,11152,4013,0.359846,0.2215,ok
15018,10412,4492,0.431425,0.2913,ok
15019,10317,3636,0.352428,0.3487,ok
15020,42375,5250,0.123894,0.4049,ok
15021,9710,3933,0.405046,0.4022,ok
15022,36781,5149,0.139991,0.4042,ok
15023,10426,4504,0.431997,0.3337,ok
15024,10889,4852,0.445587,0.3432,ok
15025,9972,3721,0.373145,0.3214,ok
15026,12561,4479,0.35658,0.1673,ok
15027,46985,6666,0.141875,0.1918,ok
15028,13844,3956,0.285756,0.3221,ok
15029,12096,4284,0.354167,0.0508,ok
15030,10177,4086,0.401494,0.4374,ok
15031,15079,4389,0.291067,0.2267,ok
15032,10262,4525,0.440947,0.0726,ok
15033,16908,4275,0.252839,0.2859,ok
15034,10319,3842,0.372323,0.4412,ok
15035,9673,3574,0.369482,0.0605,ok
15036,10027,3949,0.393837,0.4587,ok
15037,47180,6337,0.134315,0.5138,ok
15038,11414,3682,0.322586,0.5065,ok
15039,11414,4381,0.383827,0.3215,ok
15040,44502,5374,0.120759,0.3682,ok
15041,10988,4356,0.396432,0.4769,ok
15042,10004,3835,0.383347,0.5501,ok
15043,15453,4209,0.272374,0.515,ok
15044,9838,3638,0.369791,0.5661,ok
15045,12379,3910,0.315858,0.3311,ok
15046,10008,3861,0.385791,0.4908,ok
15047,41334,5078,0.122853,0.2838,ok
15048,46609,6219,0.133429,0.0633,ok
15049,11071,4512,0.407551,0.5785,ok
15050,11365,3959,0.34835,0.3354,ok
15051,10512,3913,0.372241,0.3514,ok
15052,13265,3552,0.267772,0.3828,ok
15053,10271,3777,0.367734,0.366,ok
15054,40848,3855,0.094374,0.3509,ok
15055,15566,4416,0.283695,0.5598,ok
15056,12456,3979,0.319444,0.3281,ok
15057,11099,5174,0.466168,0.4614,ok
15058,12386,3468,0.279994,0.1508,ok
15059,10197,4287,0.420418,0.2784,ok
15060,11932,4551,0.381411,0.369,ok
15061,42703,6555,0.153502,0.526,ok
15062,15642,5324,0.340366,0.3854,ok
15063,11298,3887,0.344043,0.456,ok
15064,18683,4271,0.228604,0.397,ok
15065,42720,4920,0.115169,0.404,ok
15066,10217,3776,0.36958,0.3489,ok
15067,44693,4435,0.099233,0.6039,ok
15068,11567,4722,0.40823,0.7838,ok
15069,12340,3838,0.311021,0.4088,ok
15070,9844,4367,0.44362,0.5478,ok
15071,35424,4427,0.124972,0.7504,ok
15072,17850,4184,0.234398,0.3089,ok
15073,9785,3932,0.40184,0.7218,ok
15074,9729,4164,0.427999,0.1532,ok
15075,10329,3713,0.359473,0.4425,ok
15076,20678,6401,0.309556,0.6041,ok
15077,18746,4300,0.229382,0.4353,ok
15078,10289,4149,0.403246,0.3062,ok
15079,16753,3929,0.234525,0.286,ok
15080,15459,4391,0.284042,0.402,ok
15081,10295,3871,0.376008,0.5273,ok
15082,11854,3116,0.262865,0.4807,ok
15083,9755,3999,0.409944,0.5508,ok
15084,15500,4484,0.28929,0.5222,ok
15085,9931,3771,0.37972,0.3748,ok
15086,10633,3859,0.362927,0.246,ok
15087,16016,4128,0.257742,0.3421,ok
15088,17983,4847,0.269532,0.5358,ok
15089,9555,3713,0.388592,0.3979,ok
15090,13069,3394,0.259699,0.4887,ok
15091,16410,5184,0.315905,0.1302,ok
15092,17479,3581,0.204874,0.36,ok
15093,10031,3921,0.390888,0.3354,ok
15094,11999,5012,0.417701,0.3102,ok
15095,10901,2582,0.236859,0.2709,ok
15096,9779,3726,0.381021,0.4389,ok
15097,44867,5691,0.126842,0.2792,ok
15098,46509,4951,0.106453,0.1831,ok
15099,11900,5095,0.428151,0.3018,ok
15100,10213,3779,0.370019,0.4168,ok
15101,9993,3799,0.380166,0.1694,ok
15102,43419,4953,0.114074,0.1702,ok
15103,36439,5325,0.146135,0.3026,ok
15104,9821,3783,0.385195,0.38,ok
15105,11273,4010,0.355717,0.1585,ok
15106,17293,4459,0.25785,0.254,ok
15107,10089,3703,0.367033,0.2441,ok
15108,10180,3875,0.380648,0.0764,ok
15109,16315,4688,0.287343,0.3297,ok
15110,11108,3931,0.353889,0.0879,ok
15111,9833,3590,0.365097,0.3118,ok
15112,10231,3714,0.363014,0.3198,ok
15113,43483,4598,0.105742,0.3035,ok
15114,11961,3711,0.310258,0.4751,ok
15115,15193,4221,0.277825,0.2433,ok
15116,42338,7511,0.177406,0.3399,ok
15117,36443,4608,0.126444,0.3397,ok
15118,10153,3601,0.354673,0.1484,ok
15119,10478,3817,0.364287,0.2223,ok
15120,10303,4053,0.393381,0.1723,ok
15121,11917,3733,0.31325,0.386,ok
15122,10219,3739,0.365887,0.3667,ok
15123,15449,4346,0.281313,0.4003,ok
15124,9784,3783,0.386652,0.3864,ok
15125,16444,4265,0.259365,0.5379,ok
15126,46201,6072,0.131426,0.1285,ok
15127,11134,4390,0.394288,0.5312,ok
15128,18124,3657,0.201777,0.2406,ok
15129,11337,3873,0.341625,0.2207,ok
15130,11439,4007,0.350293,0.4367,ok
15131,10382,3813,0.36727,0.2171,ok
15132,19246,4922,0.255741,0.5823,ok
15133,11969,3967,0.33144,0.2843,ok
15134,44829,6456,0.144014,0.4226,ok
15135,35697,4437,0.124296,0.2738,ok
15136,11907,4114,0.345511,0.3415,ok
15137,18276,4881,0.267072,0.6304,ok
15138,11247,3843,0.341691,0.8527,ok
15139,45219,10922,0.241536,0.7552,ok
15140,16316,4919,0.301483,0.5564,ok
15141,15843,4984,0.314587,0.6376,ok
15142,17999,4742,0.263459,0.7304,ok
15143,35588,4925,0.138389,0.6053,ok
15144,10975,3926,0.357722,0.5578,ok
15145,10280,4715,0.458658,0.6611,ok
15146,14406,4028,0.279606,0.4799,ok
15147,10403,4114,0.395463,0.6618,ok
15148,18217,4184,0.229676,0.5417,ok
15149,10046,4132,0.411308,0.6407,ok
15150,37543,6041,0.160909,0.5344,ok
15151,9812,3780,0.385243,0.4854,ok
15152,10591,4402,0.415636,0.6351,ok
15153,36624,4920,0.134338,0.4736,ok
15154,10462,4208,0.402218,0.5245,ok
15155,10362,3849,0.371453,0.5678,ok
15156,11142,4017,0.360528,0.4412,ok
15157,11645,3959,0.339974,0.4069,ok
15158,10188,3900,0.382803,0.2412,ok
15159,11277,4021,0.356566,0.3999,ok
15160,42470,4690,0.110431,0.4369,ok
15161,11779,3782,0.32108,0.4035,ok
15162,17679,5176,0.292777,0.3646,ok
15163,9880,3971,0.401923,0.4847,ok
15164,11872,4359,0.367166,0.3419,ok
15165,18082,4462,0.246765,0.4219,ok
15166,11446,4687,0.409488,0.2682,ok
15167,15165,4125,0.272008,0.3649,ok
15168,19321,4810,0.248952,0.3507,ok
15169,43870,5266,0.120036,0.514,ok
15170,12768,4606,0.360746,0.494,ok
15171,19108,3605,0.188664,0.5699,ok
15172,10714,5256,0.490573,0.4586,ok
15173,47223,4930,0.104398,0.4283,ok
15174,10282,4098,0.398561,0.376,ok
15175,37229,5431,0.145881,0.4313,ok
15176,20448,5339,0.261101,0.599,ok
